status_id,label,sub_label,fulltext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095811803353882624,9,2,"Why isn?ôt she @IlhanMN being grilled about her latent anti Semitic behavior, words and actions? https://t.co/pgIp2dSnZF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095810042585104385,9,,"Fidel Castro preached Communism, was seen all day in common Army fatigues, yet he was one of the wealthiest people in the Western Hemisphere and lives like a King. https://t.co/lls40KdZgv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095808274321022986,9,2,Shameful behavior by @IlhanMN. https://t.co/XuHbqcuZVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095807857528844294,2,,Very sad what is happening inside the Democratic Party.  Clearly they are losing their way &amp; if not careful run the risk of soon becoming an irrelevant fringe political party. Not that the R?ôs are much better.  Hence @HowardSchultz and a move to the center. https://t.co/ipZFl5Lybv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095790007309217801,9,2,When will @SpeakerPelosi strip @IlhanMN of her committee assignments ?  She has no place on this or any other committee. https://t.co/OyGFHXFfuI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095763250723971074,7,1,"Thanks to @AmericasForum &amp; @dianebrady for having me share insights on #startups, digitization, &amp; more for the #IEFA magazine! Now is the time for companies &amp; countries to recognize that old models need to change in today?ôs digital-first environment. https://t.co/RcUTfhQzKD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095722410173755393,9,2,"After seeing comments she has made in the past, do you @ChelseaClinton really believe that she @IlhanMN was sincere?  Would you agree that based on all this, @SpeakerPelosi should remove her from Foreign Relations Committee? https://t.co/HJ7H6Bg4Ho",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095716617609199617,9,2,"When will you @SpeakerPelosi remove her @IlhanMN from the Foreign Relations Committee?  The work of this committee is too important, Israel is too strategic as an ally... we simply can?ôt risk her influence however small as a sitting member.  Removing her is important for USA. https://t.co/ZQaLJeZCmo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095705941469790208,2,,"Compromise is a beautiful thing.
 It?ôs the American Way going back to our Founding Fathers. You should be encouraging @realDonaldTrump to work with D?ôs and find common ground.  Everyone gives a little.  That?ôs how our best laws come to be. https://t.co/FerhQznvFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095704714057076737,2,,"He was far more forthright than any R ( Trump ) or D in the race.  Don?ôt be scared of him, give him a chance.  We need a different type of leader. https://t.co/exlBEZO8YR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095704402638356480,9,,"Give him a chance to be thoughtful. You just don?ôt throw out a plan, you need data &amp; input from a range of views/disciplines before announcing a tax rate. Tax rate changes impact other economic numbers. He was the most refreshing,honest, candidate we have seen in a long long time https://t.co/exlBEZO8YR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095702922703396866,9,2,This is the real crime. Why doesn?ôt this draw the attention of @IlhanMN and others with anti Semitic and anti Israel sentiment? https://t.co/F2YQXqlvug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095661005361819648,1,,Commit to getting better and better each day and you will. It?ôs the only way to reach your potential.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095536943125942273,10,,He was sensational.  We need people like him in the mix https://t.co/BpCbsSG77N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095536243025297408,2,,He was excellent! https://t.co/hiIVvTmdUj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095532477010055168,2,,"Watching @HowardSchultz tonight on @CNN.  He is the strongest candidate for President to come on the scene in a long time. This guy is good!  He raises the bar on competence, intellect, goodness, real success.  We need more candidates like him in the mix.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095527725756862465,8,2,"Does anyone think our government is doing well for the American people?

Not one hand raised. #ReimagineUS https://t.co/j3yCdclbsu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095514479561850880,7,8,"People filing in for the @CNN Town Hall in Houston, TX. Looking forward to answering questions and hearing stories! Starting soon at 7pm PT / 10pm ET. https://t.co/RzOuIHOBRO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095505186158710785,8,1,"If you just stop and listen, it?ôs amazing what you?ôll hear. #Leaders https://t.co/wKSlkYUBho",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095488729664446465,3,,There's a special giveaway of my Dad's new book #HomeIsEverywhere. I hear they're picking 30 lucky winners. @goodreads  https://t.co/I5aiMnOcSd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095450847448911875,7,1,"We?ôre just under a month away from the #WestCoastSummit @USISPForum! Looking forward to discussing a range of topics that underscore how India has moved from being a slow follower to a digital, innovative #StartupNation. https://t.co/SF9Tz5gJMt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095402685082279936,1,,"Learn how to set your priorities effectively. So when a ball has to drop, you're sure it's the right one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095387803448307712,7,1,"Thank you, @LOT_ETNow, for having me on #LeadersofTomorrow to talk about my vision for @JC2Ventures, the evolution of every company becoming a #tech company, &amp; India?ôs bright future as a #StartupNation! https://t.co/HquIdnxOMJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095305300813455360,9,2,She needs to show it by her actions. We need to watch for signs of living out her anti Semitism.  She needs to be watched very closely. The apology is a start but let?ôs see. https://t.co/YJB77RfRIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095303224859467776,9,,"Hey @IngrahamAngle, The legislators have a deal.  Move on. Worry about something else. https://t.co/1K922ScRhC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095300839030341633,1,,"Earning the trust of your team, customers, suppliers, communities is critical to long term success but it is earned not given. Earned by being brutally honest, fair yet tough, reliable, dependabale, predictable. Treat others the way you want to be treated with dignity &amp; respect. https://t.co/MSy9zO848f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095292729549033477,1,,"Trust starts with your beleif in people?ôs good intentions. If you don?ôt trust people, why should they trust you? I can tell you one thing for sure, I?ôve never trusted someone who didn?ôt trust me...and I guarantee you it goes both ways.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095145644778446848,9,2,"@ValerieJarrett , do you still have @IlhanMN ?òs back?  Even after she was scolded by Democratic Party leaders?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095141680813142016,2,,Good call @MeghanMcCain https://t.co/gQI4ajQAtR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095141536436838401,9,2,"Democratic Party leaders need to show more than words, they need action.  Only responsible action is to remove @IlhanMN from all committee assignments particularly Foreign Relations. https://t.co/tSv9phQu5I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095140471595323393,9,2,@IlhanMN needs to be removed from her committee assignments particularly Foreign Affairs.  Her comments yesterday were not her first anti Semitic statements. We wait for the Democratic leadership to take the correct action. If they fail it is an indictmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095138074479247361,2,,Good for you @bariweiss. https://t.co/AMoffTqlZm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095050209602633728,6,,It was fun doing this show. Great stuff. Congrats @richkleiman @KDTrey5 and thanks @RealJayWilliams https://t.co/CYnk3zeZRo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095049571867287553,9,2,Thank you @SpeakerPelosi.  This is the right thing to do.  Even if she apologizes you should  strip her of all committee assignments. https://t.co/JeFts2Dpn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095035311212642304,9,,Not surprised.  @ValerieJarrett was one of the architects of the Iran nuclear deal which freed up capital for Iran to reign terror throughout the Mideast and possibly beyond. https://t.co/MWzUUJrYSJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1095034290881159171,10,,So awesome! https://t.co/nwpSK4PTrw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094974901243375616,8,1,"""If you're not prepared to be wrong, you'll never come up with anything original.""
-- Sir Ken Robinson
#learningmoments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094969601350422528,2,,@HowardSchultz should be heard.  His views &amp; positions are much more mainstream / realistic / solid than those expressed by Democratic candidates who have declared thus far. And his track record as a businessperson who provides jobs  far exceeds that ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094965479880445952,2,,"Let?ôs hope @MikeBloomberg decides to run. Not just a successful businessman, but also a successful Mayor and philanthropist. He has the experience and strength of character to win the primaries and general election. https://t.co/R9Pjc8quJX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094962034175823872,9,,"This is a sad development within the Democratic Party. They need to get their act together and get back to support of Israel, it?ôs democracy, values and importance to US Mideast policy. https://t.co/1YCxkxh78D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094955526872596482,7,,Why would @MPAC compliment Members who express anti Semitic rhetoric? Have you ever seen @AIPAC compliment Members for expressing anti Muslim sentiment? Shouldn?ôt you be encouraging anti hate and anti Semitism? You need to re-evaluate your stance here. https://t.co/W0dEikovZ0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094953452831195137,2,,Why do you have to say stuff like this? Yes you have done a good job correcting many of the misguided policies of your predecessor but you have also made many of your own mistakes... none of which equates to ??No president ever worked harder. ??Just do your job. https://t.co/atKdJyt87t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094917370827677696,1,,"Put your faith, confidence and belief in people and watch them do things they didn?ôt know they could do!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094825392853172224,9,,Keep up the great work... https://t.co/4wMzTFIIoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094818204357140481,9,,Awesome! https://t.co/tWem5WUh5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094815003927080960,9,2,@IlhanMN should not be allowed to serve in Congress.  She is a filled with hate. https://t.co/WFobZg49dF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094814426551721984,9,2,She needs to be condemned by all Democrats.  Republicans too! https://t.co/PHF55Oxtvz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094812914341560320,9,2,@IlhanMN must be called out by her Democratic colleagues in Congress.  She should be censored and stripped of all assignments.  She can not be allowed to spew hate and anti Semitism.  Not on the floor of the US Congress. https://t.co/FS6kMA9DA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094763006301483008,1,,?úExtraordinary Authenticity??means the ability to be true to yourself even in the toughest situation. Be the real deal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094762341940559872,2,,"@realDonaldTrump do you realize how childish, uneducated and silly you sound when you say stuff like this? https://t.co/I74sM5MFyB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094683630612430848,10,,@DrSchempp Thanks Paul!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094673370296274945,9,,"Why do you even say stuff like this?  It?ôs so ridiculous.  How would you even know, and who cares... https://t.co/ug3GOxqSks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094602045988966401,9,,There is a certain purity in her socialist overreach which on the one hand is noble while on the other is naive/dangerous. The notion of private/public partnership &amp; investing in jobs for the future is lost on her. On economic issues @AOC needs coaching &amp; education. https://t.co/IDDUN5t1Hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094595182966833152,9,,We have to stop this behavior / sentiment / movement now!  Never Again! https://t.co/2MA5n3bOeJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094594580417257472,8,1,The surest decline of a team or business is when people start saying ?úI remember when??we used to do this or that. The job of the leader is to constantly create new positive and powerful memories.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094594141319819264,9,,Doesn?ôt seem right.  They are so beautiful . https://t.co/lERnsvd1zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094593724217257991,1,,"I love the 747.  In its day, it was by far the best aircraft to travel on.  Haven?ôt flown on the -8 yet but hope to one day. https://t.co/i8l3ByJb3U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094406093432934400,8,1,Do you have the 5 behaviors that make a great leader? https://t.co/JwyS8xSUvt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094402405461094400,9,2,They want Border Security. They just see a different path to achieving.  Why not work together and agree on the best ideas from both sides. https://t.co/zTeoZacokp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094401013157711872,2,,Grow up @realDonaldTrump.  Treat others with respect. Treat the process with respect.  Her name is Senator Elizabeth Warren from the great State of Massachusetts. Beat her on ideas not by bullying. Put dignity back into politics. Be Presidential.  We deserve that! https://t.co/x29kB2COQn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094379154357784579,3,,Wendy and I heading to a 60?ôs party as Dr. Kildare and Nurse CarolTredman. Will be fun!!! https://t.co/rqEM0sm15C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094357992416387073,8,1,Here's Jamie Dimon's - and other top business leaders - best productivity tips.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094309992746889216,2,,Robert Mueller is also highly respected.  Why don?ôt we wait to see what he has to say? https://t.co/EOjjwVN5e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094309454525411328,2,,Is this how you attempt to build trust across the aisle? https://t.co/zLsLi9z13X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094309013100085248,2,,Does he plan to embrace and support Democracy?  Capitalism? https://t.co/Pq56Wo84PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094308583179730951,2,,"They?ôre not your representatives, they are our representatives.  You work for us just like they work for us. https://t.co/X19GYcUSPM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094259273146732544,10,,@HBSAlumni Nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094257854637314053,10,,@HBSAlumni Thank you HBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094245199797239809,1,,This Forbes piece is one of the most thoughtful pieces done on my work over the last several decades. https://t.co/tfUxvdnSog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094238453049503744,7,1,Thank you Billy https://t.co/5SJJoy9Iov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094230457330401280,2,,He did a great job leading Canada... https://t.co/0ZZwxrwa3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094220991943897088,8,1,Every leader I know has a favorite failure story that actually turn out into a blessing in disguise. Embrace failure for the learning and opportunity it always provides.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1094010355263721472,8,1,The winning combination https://t.co/BBYFG4HpO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1093967786068475904,7,1,"Thank you @carlquintanilla, @saraeisen &amp; @davidfaber of @CNBC @SquawkStreet for having me on the show today to talk international trade, national digitization policies &amp; what the US needs to do if we want to become a true #StartupNation. https://t.co/up8IY1GZqw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1093953822479839233,9,0,"Great recognition for our team's commitment to put tech to work where it can do the most good for people and our planet ??. Special thanks to @PiyushatDell @cpfrasercsr @learatdell @oconnell_scott @Oliver_Campbell @carlyjeane
https://t.co/5NOoLhrexr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1093920151580360704,3,,I've been using @ouraring for almost half a year and it's awesome to optimize sleep and overall health. A friend today told me her doctor recommended she get one. https://t.co/GTEOW9OgSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1093884676194910208,0,,Thanks to the entire best in class family @DellEMCStorage @DellEMCProtect and all of our wicked smart developers and engineers https://t.co/kIil5ocJEi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1093869211032653824,8,1,Use positive self-talk and positive thoughts. Reminding yourself of your strengths and accomplishments will help you believe you can succeed. It?ôs impossible to be thinking positive things and feeling negatory at the same time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1093852543191601152,1,,"I would like to congratulate @cpinfor and the @Infor team on opening a new office in Charleston, WV. We need to bring tech jobs to the heartland of America and this is a great example of how companies can do just that. Go Mountaineers! https://t.co/dq8XHS5F8r",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1093678986771591169,8,2,There is no better time than now to demand that our representatives put American?ôs interest over political party self interests. #ReimagineUS https://t.co/bFgdOmhlHk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1093667493078597634,3,,"Wanted to share this with you all! 
My Dad?ôs book #HomeIsEverywhere is having a special #freebook giveaway thanks to @goodreads https://t.co/CfN5cGnEoN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
