status_id,label,sub_label,fulltext
'962094231559925760,7,1,"Now more than ever, we need the US to shift gears and rev its #startup engine. I don?? just invest in companies, I invest in market transitions. Thanks @Jonfortt, @DavidFaber &amp; @MorganLBrennan for the great conversation! https://t.co/tOTrXcm4RP"
'1104427697365811207,7,1,"@j_n_s @JC2Ventures @RSAConference @dianebrady John, I like the bets too!"
'1062588919521325056,7,1,"@HaltermanBeth @WestVirginiaU Thank you, it takes all of us working together"
'1001922667283337217,7,1,"If you were not able to join Maurice L?vy and me at @joinstationf last week for @business?? Sooner Than You Think conference, you can still watch our session online to see why Paris is the world?? next major tech #startup mecca #styt https://t.co/AAUvVrzqhe"
'1087843596319899649,7,1,Thank you @VibrantGujarat for having me on stage last week to discuss India?? strategies for improving their #EaseofDoingBusiness and my bullish outlook on the future of manufacturing in the country during the #MakeInIndia panel. #VibrantGujarat2019 #ShapingANewIndia https://t.co/sZOxBoO9FP
'1005144611268902914,1,2,#DidYouKnow 43% of Fortune 500 companies were founded by immigrants/their children &amp; 20% of gross job creation comes from #startups/new businesses? That?? why the U.S. must attract the best &amp; brightest minds from around the world and become a startup nation once more. https://t.co/6ExuRdMq8F
'939362289647366145,7,0,"@DonNeault @Cisco Thank you, it was an honor and fun"
'966877238707671041,3,,@PriyaPatilJD Agree
'953778925921906689,7,1,"Had a great conversation with @GreeterDan @FastCompany about one of the startups in the @JC2Ventures - @Dedrone. CEO @JoergLamprecht &amp; his team are changing the face of drone security to protect citizens, businesses, government, etc. https://t.co/zPc0n1shww"
'917771742143270918,7,1,How can we get US startup engine going again? Fantastic conversation with @MariaBartiromo about my next chapter https://t.co/sM4mLD17Vv
'994628215850307585,7,1,"Great being on @SquawkStreet with @davidfaber, @carlquintanilla &amp; @SaraEisen to discuss the future of #AI, the lack of #innovation and #startups in the U.S., and what we can do to fix it. And always fun to have an on-air cricket taste test too @AspireFG! https://t.co/hmGbLT5Pr5"
'1034910789373583360,7,1,The latest @JC2Ventures backed #startup is already making headlines! I had the opportunity to sit down with @RubrikInc CEO @bipulsinha and @emilychangtv from @BloombergTV to discuss why I?? betting big on the company. Great conversation and insights shared all around. https://t.co/k9hMYvvthd
'983548901440409600,1,,The U.S. is losing its edge in today?? global #innovation race. Check out my article on @thehill to find out which policies the @TechNetUpdate team and I believe are necessary to help us regain our rightful leadership spot in #tech. https://t.co/pUZnPhbczV
'935198092109873152,9,1,"Gender inequality is a pressing moral and social issue. There's an incredible opportunity ahead of us if we empower women, promote inclusion across all industries and remove barriers for female entrepreneurs #GES2017 https://t.co/CKZpuaOj1o"
'963568219498823680,7,1,Thank you @navtejsarna for taking the time to speak about the global #startup ecosystem during today?? @usispf roundtable in Silicon Valley. I?? sure I speak for all the #innovators &amp; #entrepreneurs who were in the room when I say your insights were invaluable to the discussion. https://t.co/zgCrruks8r
'1006586692390678528,1,,"According to @WorldBank, India will be the world?? fastest growing major emerging economy for the next 3 years. If you follow me, you know I am a big believer in the country and this gives me more reason to continue betting big on India in the future! https://t.co/sHVNph89iw"
'1131631164345602049,2,,"Congratulations to PM @narendramodi on his election victory. I believe India's position as the world leader in economic &amp; inclusive growth will continue under his leadership for the next 5 years. Phir Ek Bhar Modi Sarkar (.One More Time, Modi Government??! https://t.co/lCWdDq8rHu"
'939544346008813568,3,,@tbouvia @Cisco Tony none of the three of us have changed at all! Will see Rick this week and share the picture
'1044396983006507008,7,8,"Always a pleasure speaking with the legendary @LizClaman. Can?? wait to join her tomorrow on @fbncountdown between 3:00-3:30pm ET to reveal insights from my book #ConnectingTheDots, like how we navigated the dot-come crash of 2001 or acquired 180 companies https://t.co/pQZqvs0xh5"
'938576930139340801,0,,"@burgessct Chris will miss you, our paths  will cross again in the future!"
'990323964156133377,7,8,"@ChristopheWheat @TheRevealCo Christopher, thanks for the observations, my hope in sharing is that it can help others"
'908388266432442368,7,,"Celebrating @PresidentPeres w/ those who loved him at the 1 year memorial event. Orit Gadiesh, Jonathan Adiri, Joe Schoendorf, &amp; Gil Schwed https://t.co/nPNLM35CFN"
'969339967754330112,1,,"Exciting news from @Dedrone today! They have released their new RF-300 sensor to automatically detect the location of a drone/pilot, adding situational awareness for security leaders to apprehend them before they enter property and potentially cause damage. Check out the details! https://t.co/2CLhK8dOjt"
'1067905801489010688,7,1,"At @JC2Ventures, we hope to change the world one more time by mentoring and investing in the next generation of game-changing #startups. Thank you @MayfieldFund for a great conversation on my next chapter and areas I?? betting big on over the coming decade.https://t.co/1CnimR5s7B"
'883059601284845569,7,1,There?? no limit to what?? possible when the U.S. &amp; India work together @USIBC .Seizing the U.S.-India Opportunity. https://t.co/8PUjsKj9zT
'1014207331771412480,7,1,"My #1 priority is to make the U.S. a #StartupNation again. This requires cutting red tape for early stage startups &amp; lifting the burden of doing an #IPO. If we want to stimulate job creation &amp; meaningful change, we must raise the # of IPOs to 300-500 range https://t.co/tKBuhZqwMG"
'969692686948151296,1,,"#Startups are known for having fun and sometimes quirky work environments. Culture will continue to be an advantage, according to @Forbes, especially because 44% of U.S. grads want to work for a #startup compared to 14% who want to work for a large firm.  https://t.co/MUIBdQv6lP"
'1053038299088994304,1,,"While you may associate France with their luxury fashion brands, the country is actually becoming better known for their tech #startups. Check out @CNBC?? list of the top 10 most appealing startups to work for based on @LinkedIn?? top companies list. https://t.co/6nDRb4yy1m"
'1072556929258610688,7,1,"Truly amazing to see the global business community?? confidence in France at the Scale Up Tour. This group included some of the world?? top VCs, who unanimously supported President @EmmanuelMacron's startup agenda &amp; agree that France is becoming the innovation engine of Europe. https://t.co/EQJStzsDPx"
'909783370699173895,0,,It?? been my honor to work alongside the best &amp; brightest for the last 26 years. We changed the world &amp; created lasting friendships for life
'995056115615322112,7,1,"You can really feel the energy in the air here at the @SWC2018 Global Grand Finale! Visionary #startup founders from 6 continents are here in San Francisco, competing for the $1M investment prize. Thanks for the great conversation we had on stage today @anis_uzzaman! https://t.co/n30eeyitzX"
'936378179295612930,3,,@dbaytj Thank you!
'1120762798168915969,7,1,Thank you @GabrielPerna @ChiefExecutiveGroup for sharing the leadership lessons I live by. One of the most important ones for leaders of today and tomorrow? The need to recognize that you must forge partnerships between large multinationals &amp; #startups. https://t.co/iFgSKTLfgj
'1045404975059398657,7,1,"The @USISPForum event last night @indiainnewyork was a huge success. Great to be on stage w/ award-winning author @DianeBrady &amp; reconnect with Indian leaders, including my very good friend Chief Minister Naidu @ncbn, who is truly a champion of India. https://t.co/FBVMih0K9l"
'1127231625920540672,1,,@ryan_w @Uber Also the evolution needed to positive cash flow and eventually profits
'1002307980530839552,1,9,"The next generation of disruptive innovation will come from a more diverse group of entrepreneurs. I?? incredibly excited to see @melindagates enter the #VC world, focusing on female-led and minority-focused firms. https://t.co/iimUA0NqPK"
'1062413186148626432,7,1,"@VinceSkolny @WestVirginiaU Vince, thanks for the candor! Some people will always resist change but I believe the vast majority in WV believe we must give it our best shot."
'977211043150577665,7,1, @USISPForum Interesting times
'932038353733562368,10,,@j_n_s You are very funny
'1114255191556022273,7,1,"Good to speak w/@BeckyQuick @SquawkCNBC alongside Greg Becker @SVB_Financial about @TechNetUpdate?? agenda in DC. As we think about privacy, it is important to keep in mind that regulation aimed at big companies may dramatically inhibit growth of #startups https://t.co/fD8if52MpL"
'1095763250723971074,7,1,"Thanks to @AmericasForum &amp; @dianebrady for having me share insights on #startups, digitization, &amp; more for the #IEFA magazine! Now is the time for companies &amp; countries to recognize that old models need to change in today?? digital-first environment. https://t.co/RcUTfhQzKD"
'946573168897966082,3,,@KiranKotlaIN @Cisco Very proud of the culture we built at Cisco !
'1070068254381666309,9,,"I had the incredible honor to meet, work &amp; learn from George HW Bush. His legacy of service for his country is unmatched &amp; I have no doubt he was one of the best, most resilient leaders of his era. His service will always be an example for leaders to come.https://t.co/UouYnkAqBs"
'887446788751278080,3,,Here's a 40lb King Salmon caught in the Alaska River with great friends and a bear with 2 cubs. Nowhere else like this in the world! #Alaska https://t.co/r02OK1NiD5
'1017061262012960773,1,2,Inspiring to see the work JC2-backed @OpenGovInc is doing to help local governments fill the information gap &amp; restore public trust. Congrats to the team on the great article in @Axios about how #startup is enabling more transparent governments #OpenImpact https://t.co/Q7oq63m8hE
'1103484715275759616,7,1,"From my conversations w/ @Carmine_DiSibio of @EYnews &amp; @Gustavo Sapoznik of ASAPP at the @MontySummit, it?? clear that #startups will drive innovation through partnerships with larger companies. Thanks for having me at the event again this year! https://t.co/eoDlyKD8Ih"
